"ride_id","rideable_type","started_at","ended_at","start_station_name","start_station_id","end_station_name","end_station_id","start_lat","start_lng","end_lat","end_lng","member_casual"
"6EE9520E6343143A","classic_bike","2024-05-27 19:18:04","2024-05-27 19:29:13","Harvard Kennedy School at Bennett St / Eliot St","M32016","Boston Landing","A32045",42.3722168027866,-71.12188071012497,42.356560923089404,-71.14167537549292,"member"
"0749DBE3FE4E4F04","electric_bike","2024-05-07 20:53:20","2024-05-07 21:13:07","Harvard Law School at Mass Ave / Jarvis St","M32020","Kenmore Square","B32010",42.378441572,-71.120045185,42.348706,-71.097009,"member"
"8BD8577D320EE662","electric_bike","2024-05-13 17:49:29","2024-05-13 17:58:42","Sidney Research Campus/Erie Street at Waverly","M32047","St Mary's","K32007",42.3576864,-71.103943229,42.346197076555455,-71.10728681087494,"member"
"5B8F0F80140B0B2E","classic_bike","2024-05-11 10:35:35","2024-05-11 10:52:39","359 Broadway - Broadway at Fayette Street","M32026","Boylston St at Exeter St","D32046",42.370803,-71.104412,42.349589423682445,-71.0794677917329,"member"
"CC8559A06E5785D2","electric_bike","2024-05-04 06:01:49","2024-05-04 06:19:06","Bowdoin St at Quincy St","B32031","Boylston St at Exeter St","D32046",42.307837367,-71.065095425,42.349589423682445,-71.0794677917329,"member"
"094303112EB8FBC9","classic_bike","2024-05-31 09:24:27","2024-05-31 09:37:24","Congress St at Boston City Hall","D32009","Broadway T Stop","C32053",42.36041774637169,-71.05752243543975,42.343048583900966,-71.05803430091328,"member"
"D2D737B69D634244","electric_bike","2024-05-05 16:09:40","2024-05-05 16:24:00","Washington St at Melnea Cass Blvd","B32026","Kenmore Square","B32010",42.332873583,-71.08130753,42.348706,-71.097009,"member"
"9E27DD1F7D543985","electric_bike","2024-05-03 10:56:53","2024-05-03 11:01:28","Washington St at Melnea Cass Blvd","B32026","Wentworth Institute of Technology - Huntington Ave at Vancouver St","B32021",42.332901478,-71.081284046,42.33758601097239,-71.09627097845076,"member"
"FA466742B4A8B26F","classic_bike","2024-05-25 14:22:15","2024-05-25 14:42:53","Congress St at Boston City Hall","D32009","Boylston St at Exeter St","D32046",42.36041774637169,-71.05752243543975,42.349589423682445,-71.0794677917329,"member"
"E661410187D5016F","electric_bike","2024-05-27 14:04:24","2024-05-27 14:23:55","Bowdoin St at Quincy St","B32031","Boylston St at Exeter St","D32046",42.307769656,-71.065196157,42.349589423682445,-71.0794677917329,"member"
"5AEA8E3D0DF81222","electric_bike","2024-05-23 17:54:29","2024-05-23 18:06:16","B.U. Central - 725 Comm. Ave.","A32003","Boston Landing","A32045",42.350377202,-71.10823667,42.356560923089404,-71.14167537549292,"member"
"EA3C63DFF9BCF04F","classic_bike","2024-05-06 17:52:58","2024-05-06 18:06:28","MIT Hayward St at Amherst St","M32071","Kenmore Square","B32010",42.36085937353302,-71.08551858007559,42.348706,-71.097009,"member"
"D66DA22FEBAD8BE9","electric_bike","2024-05-06 08:52:14","2024-05-06 08:59:48","One Brigham Circle","B32036","Kenmore Square","B32010",42.333898783,-71.104327321,42.348706,-71.097009,"member"
"47D36E20E749F970","classic_bike","2024-05-23 11:51:01","2024-05-23 12:06:40","Congress St at Boston City Hall","D32009","Boylston St at Exeter St","D32046",42.36041774637169,-71.05752243543975,42.349589423682445,-71.0794677917329,"member"
"810BC5B4BFC662C5","classic_bike","2024-05-31 17:20:33","2024-05-31 17:35:41","7 Acre Park","V32001","Harris Park","F32004",42.41143222973408,-71.06823265090497,42.41081837243052,-71.08152866385353,"member"
"A15500D49BA902F8","classic_bike","2024-05-18 14:00:16","2024-05-18 14:06:46","Shawmut Ave at Lenox St","D32059","Wentworth Institute of Technology - Huntington Ave at Vancouver St","B32021",42.33584612997077,-71.08038157224655,42.33758601097239,-71.09627097845076,"member"
"A138099676FC3098","classic_bike","2024-05-23 22:50:13","2024-05-23 23:02:16","Shawmut Ave at Lenox St","D32059","Boylston St at Exeter St","D32046",42.33584612997077,-71.08038157224655,42.349589423682445,-71.0794677917329,"member"
"72E2E3CF04770990","classic_bike","2024-05-24 14:27:06","2024-05-24 14:38:46","MIT at Mass Ave / Amherst St","M32006","Boylston St at Exeter St","D32046",42.3581,-71.093198,42.349589423682445,-71.0794677917329,"member"
"2C43996B2707F6E7","classic_bike","2024-05-06 12:26:08","2024-05-06 12:39:08","MIT at Mass Ave / Amherst St","M32006","Boylston St at Exeter St","D32046",42.3581,-71.093198,42.349589423682445,-71.0794677917329,"member"
"9415025EB146FA81","classic_bike","2024-05-08 18:03:46","2024-05-08 18:12:13","Lenox St at Kendall St","D32061","Boylston St at Exeter St","D32046",42.33759485033856,-71.08255058528357,42.349589423682445,-71.0794677917329,"member"
"B02BED5C64203927","classic_bike","2024-05-07 16:39:39","2024-05-07 17:16:42","MIT at Mass Ave / Amherst St","M32006","Broadway T Stop","C32053",42.3581,-71.093198,42.343048583900966,-71.05803430091328,"casual"
"5115A8DF066EB29D","classic_bike","2024-05-04 01:03:25","2024-05-04 01:24:32","Congress St at Boston City Hall","D32009","Wentworth Institute of Technology - Huntington Ave at Vancouver St","B32021",42.36041774637169,-71.05752243543975,42.33758601097239,-71.09627097845076,"casual"
"5225016EE3B71CB7","classic_bike","2024-05-04 01:00:52","2024-05-04 01:24:29","Congress St at Boston City Hall","D32009","Wentworth Institute of Technology - Huntington Ave at Vancouver St","B32021",42.36041774637169,-71.05752243543975,42.33758601097239,-71.09627097845076,"casual"
